time,station,temp_c,temp_f,wind_speed_km,wind_speed_mi
2025-12-15T05:47:38Z,KHGR,-8,17.6,27.792,17.37
2025-12-15T06:24:29Z,KHGR,-8,17.6,0,0
2025-12-15T06:56:44Z,KHGR,-8,17.6,0,0
2025-12-15T07:20:34Z,KHGR,-8,17.6,22.212,13.882
2025-12-15T07:43:19Z,KHGR,-8,17.6,24.084,15.052
2025-12-15T08:22:22Z,KHGR,-8,17.6,22.212,13.882
2025-12-15T08:54:12Z,KHGR,-8,17.6,16.668,10.417
2025-12-15T09:24:59Z,KHGR,-8,17.6,20.376,12.735
2025-12-15T09:52:49Z,KHGR,-9,15.8,20.376,12.735
2025-12-15T10:18:43Z,KHGR,-8,17.6,7.416,4.635
2025-12-15T10:50:30Z,KHGR,-8,17.6,7.416,4.635
2025-12-15T11:13:55Z,KHGR,-8,17.6,11.124,6.952
2025-12-15T11:40:28Z,KHGR,-9,15.8,16.668,10.417
2025-12-15T12:30:52Z,KHGR,-9,15.8,7.416,4.635
2025-12-15T13:23:59Z,KHGR,-9,15.8,12.96,8.1
2025-12-15T13:56:43Z,KHGR,-8,17.6,14.832,9.27
2025-12-15T14:19:14Z,KHGR,-8,17.6,12.96,8.1
2025-12-15T14:51:55Z,KHGR,-7,19.4,14.832,9.27
2025-12-15T15:18:54Z,KHGR,-7,19.4,11.124,6.952
2025-12-15T15:46:47Z,KHGR,-6,21.2,16.668,10.417
2025-12-15T16:20:48Z,KHGR,-6,21.2,22.212,13.882
2025-12-15T16:55:45Z,KHGR,-6,21.2,18.504,11.565
2025-12-15T17:27:27Z,KHGR,-6,21.2,18.504,11.565
2025-12-15T17:46:47Z,KHGR,-6,21.2,20.376,12.735
2025-12-15T18:24:35Z,KHGR,-6,21.2,14.832,9.27
2025-12-15T18:54:09Z,KHGR,-6,21.2,12.96,8.1
2025-12-15T19:15:46Z,KHGR,-6,21.2,11.124,6.952
2025-12-15T19:39:57Z,KHGR,-6,21.2,12.96,8.1
2025-12-15T20:16:52Z,KHGR,-6,21.2,11.124,6.952
2025-12-15T20:47:12Z,KHGR,-6,21.2,11.124,6.952
2025-12-15T21:18:47Z,KHGR,-6,21.2,9.252,5.782
2025-12-15T21:43:34Z,KHGR,-6,21.2,9.252,5.782
2025-12-15T22:14:23Z,KHGR,-6,21.2,9.252,5.782
2025-12-15T22:43:03Z,KHGR,-6,21.2,9.252,5.782
2025-12-15T23:14:24Z,KHGR,-6,21.2,9.252,5.782
2025-12-15T23:40:02Z,KHGR,-6,21.2,5.544,3.465
2025-12-16T01:05:15Z,KHGR,-7,19.4,9.252,5.782
2025-12-16T03:08:11Z,KHGR,-7,19.4,9.252,5.782
2025-12-16T04:09:17Z,KHGR,-7,19.4,9.252,5.782
2025-12-16T04:53:35Z,KHGR,-7,19.4,0,0
2025-12-16T05:17:24Z,KHGR,-7,19.4,0,0
2025-12-16T05:44:46Z,KHGR,-8,17.6,5.544,3.465
2025-12-16T06:23:19Z,KHGR,-8,17.6,0,0
2025-12-16T06:55:38Z,KHGR,-8,17.6,0,0
2025-12-16T07:19:06Z,KHGR,-7,19.4,0,0
2025-12-16T07:42:29Z,KHGR,-8,17.6,9.252,5.782
2025-12-16T08:21:17Z,KHGR,-8,17.6,7.416,4.635
2025-12-16T08:52:20Z,KHGR,-8,17.6,0,0
2025-12-16T09:20:29Z,KHGR,-10,14,9.252,5.782
2025-12-16T09:46:59Z,KHGR,-10,14,0,0
2025-12-16T10:17:11Z,KHGR,-9,15.8,0,0
2025-12-16T10:48:17Z,KHGR,-9,15.8,0,0
2025-12-16T11:14:23Z,KHGR,-10,14,0,0
2025-12-16T11:39:55Z,KHGR,-10,14,0,0
2025-12-16T12:29:44Z,KHGR,-9,15.8,0,0
2025-12-16T13:13:42Z,KHGR,-9,15.8,5.544,3.465
2025-12-16T13:54:38Z,KHGR,-9,15.8,7.416,4.635
2025-12-16T14:18:20Z,KHGR,-8,17.6,5.544,3.465
2025-12-16T14:49:15Z,KHGR,-6,21.2,5.544,3.465
2025-12-16T15:17:18Z,KHGR,-6,21.2,7.416,4.635
2025-12-16T15:44:05Z,KHGR,-3,26.6,0,0
2025-12-16T16:20:06Z,KHGR,-3,26.6,7.416,4.635
2025-12-16T16:53:39Z,KHGR,-1,30.2,5.544,3.465
2025-12-16T17:19:37Z,KHGR,0,32,7.416,4.635
2025-12-16T17:47:34Z,KHGR,1,33.8,11.124,6.952
2025-12-16T18:22:00Z,KHGR,2,35.6,11.124,6.952
2025-12-16T18:53:47Z,KHGR,1,33.8,7.416,4.635
2025-12-16T19:15:22Z,KHGR,1,33.8,7.416,4.635
2025-12-16T19:38:20Z,KHGR,1,33.8,7.416,4.635
2025-12-16T20:16:58Z,KHGR,2,35.6,12.96,8.1
2025-12-16T20:43:58Z,KHGR,3,37.4,12.96,8.1
2025-12-16T21:15:12Z,KHGR,3,37.4,14.832,9.27
2025-12-16T21:40:15Z,KHGR,2,35.6,11.124,6.952
2025-12-16T22:14:55Z,KHGR,1,33.8,9.252,5.782
2025-12-16T22:41:42Z,KHGR,1,33.8,9.252,5.782
2025-12-16T23:14:02Z,KHGR,1,33.8,9.252,5.782
2025-12-16T23:39:33Z,KHGR,-1,30.2,7.416,4.635
2025-12-17T01:01:32Z,KHGR,-1,30.2,11.124,6.952
2025-12-17T02:51:15Z,KHGR,-1,30.2,0,0
2025-12-17T03:52:12Z,KHGR,-1,30.2,11.124,6.952
2025-12-17T04:27:58Z,KHGR,-1,30.2,12.96,8.1
2025-12-17T04:52:51Z,KHGR,0,32,12.96,8.1
2025-12-17T05:17:22Z,KHGR,1,33.8,14.832,9.27
2025-12-17T05:44:47Z,KHGR,1,33.8,11.124,6.952
2025-12-17T06:22:36Z,KHGR,-1,30.2,0,0
2025-12-17T06:54:43Z,KHGR,-2,28.4,11.124,6.952
2025-12-17T07:17:51Z,KHGR,-1,30.2,0,0
2025-12-17T07:42:27Z,KHGR,0,32,9.252,5.782
2025-12-17T08:21:15Z,KHGR,0,32,7.416,4.635
2025-12-17T08:52:30Z,KHGR,1,33.8,11.124,6.952
2025-12-17T09:21:39Z,KHGR,2,35.6,11.124,6.952
2025-12-17T09:47:38Z,KHGR,1,33.8,11.124,6.952
2025-12-17T10:17:04Z,KHGR,1,33.8,5.544,3.465
2025-12-17T10:47:47Z,KHGR,1,33.8,0,0
2025-12-17T11:14:32Z,KHGR,1,33.8,9.252,5.782
2025-12-17T11:39:46Z,KHGR,1,33.8,5.544,3.465
2025-12-17T12:29:21Z,KHGR,1,33.8,5.544,3.465
2025-12-17T13:13:03Z,KHGR,0,32,0,0
2025-12-17T13:50:50Z,KHGR,2,35.6,5.544,3.465
2025-12-17T14:15:59Z,KHGR,3,37.4,0,0
2025-12-17T14:47:26Z,KHGR,4,39.2,0,0
2025-12-17T15:16:33Z,KHGR,5,41,5.544,3.465
2025-12-17T15:45:28Z,KHGR,6,42.8,11.124,6.952
2025-12-17T16:19:38Z,KHGR,7,44.6,11.124,6.952
2025-12-17T16:52:53Z,KHGR,8,46.4,9.252,5.782
2025-12-17T17:18:26Z,KHGR,9,48.2,12.96,8.1
2025-12-17T17:45:19Z,KHGR,11,51.8,14.832,9.27
2025-12-17T18:22:31Z,KHGR,12,53.6,11.124,6.952
2025-12-17T18:54:14Z,KHGR,12,53.6,11.124,6.952
2025-12-17T19:15:44Z,KHGR,13,55.4,11.124,6.952
2025-12-17T19:38:45Z,KHGR,14,57.2,24.084,15.052
